,Unnamed: 0,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
550,550.0,Traditional,piece-info.cgi?id=840,57.6,../data/output/7692ca5e0a75c73a3438e1e2a216cca6b1ad1b7f.xml,Folk,False,B- major,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 31",4/4,[],,100.0, 
551,551.0,Traditional,piece-info.cgi?id=867,28.8,../data/output/dee843c0b7bd51017f84d8071c88ce53f7024a0c.xml,Folk,False,C major,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 36",4/4,[],,100.0, 
552,552.0,Traditional,piece-info.cgi?id=868,50.4,../data/output/3f0bc12453f9df767d8d3802833642d35aa9516b.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 1",4/4,[],,100.0, 
553,553.0,Traditional,piece-info.cgi?id=878,36.0,../data/output/9bb6bd5488d8cd24be2714262512d9b3239cb336.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 5",4/4,[],,100.0, 
554,554.0,Traditional,piece-info.cgi?id=843,60.631578947368425,../data/output/5d22c6e931eb631904f42c2900717f31a7da8b19.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 2",4/4,[],,95.0, 
555,555.0,Traditional,piece-info.cgi?id=877,57.6,../data/output/3598ec42f14af24493c577bf12468e0c37c4f103.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 4",4/4,[],,100.0, 
556,556.0,Traditional,piece-info.cgi?id=848,64.0,../data/output/6448f535c47ad18b71df11d9fe4687e410afaa6d.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 3",4/4,[],,90.0, 
557,557.0,Traditional,piece-info.cgi?id=879,46.8,../data/output/241477e9fdcfb586e3c3c7d4813adab7f74c3067.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 6",4/4,[],,100.0, 
558,558.0,Traditional,piece-info.cgi?id=881,54.85714285714285,../data/output/28a22fd033101c854f2df90041faf8b498fe9756.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 8",4/4,[],,70.0, 
559,559.0,Traditional,piece-info.cgi?id=880,28.8,../data/output/30f25d7a44876a09af9c8c5eaf7e04cecb8a0f05.xml,Folk,False,e minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 7",4/4,[],,100.0, 
560,560.0,Traditional,piece-info.cgi?id=882,28.8,../data/output/b21b831574a7a583c63756431c8f9be96844032d.xml,Folk,False,e minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 9",4/4,[],,100.0, 
561,561.0,Traditional,piece-info.cgi?id=870,64.8,../data/output/b35c0ef23b1f3030bf7d284a2235000849ca81fa.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 12",4/4,[],,100.0, 
562,562.0,Traditional,piece-info.cgi?id=869,57.6,../data/output/a344f95c22b0ac1830674c6d5075c28e9ee83a17.xml,Folk,False,c minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 11",4/4,[],,100.0, 
563,563.0,Traditional,piece-info.cgi?id=872,26.18181818181818,../data/output/47f2fe4680fe85a439fc57724e6bd7ff7add8994.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 15",4/4,[],,110.0, 
564,564.0,Traditional,piece-info.cgi?id=871,26.18181818181818,../data/output/2d3e15b8c0dbfd27316d332440c928a239eaad28.xml,Folk,False,e minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 13",4/4,[],,110.0, 
565,565.0,Traditional,piece-info.cgi?id=841,36.0,../data/output/2c013d5153847f954f823012676d5ea7b4f32c16.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 14",4/4,[],,100.0, 
566,566.0,Traditional,piece-info.cgi?id=874,28.8,../data/output/7874b84a825be01706c21e265a71a7349d03b760.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 17",4/4,[],,100.0, 
567,567.0,Traditional,piece-info.cgi?id=873,28.8,../data/output/53997cd8a8729d1934d49ba7c57af8ec37135e0d.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 16",4/4,[],,100.0, 
568,568.0,Traditional,piece-info.cgi?id=875,28.8,../data/output/d652524fdbefe53edbc6b26057f363b9da647211.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 19",4/4,[],,100.0, 
569,569.0,Traditional,piece-info.cgi?id=842,57.6,../data/output/958cc84069e39574051e06aaf038ff56e7eff71e.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 18",4/4,[],,100.0, 
570,570.0,Traditional,piece-info.cgi?id=844,72.0,../data/output/f5302a666504c7913799ecb50002f35966b5b4b8.xml,Folk,False,B- major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 21",4/4,[],,100.0, 
571,571.0,Traditional,piece-info.cgi?id=845,72.0,../data/output/3e5f5d23a713fbba8d458c05d5db8a8cf2d7c426.xml,Folk,False,F major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 22",4/4,[],,100.0, 
572,572.0,Traditional,piece-info.cgi?id=846,43.2,../data/output/f44cd9d300b8ae4578f618bfbb74fecc4d221ba4.xml,Folk,False,G major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 23",4/4,[],,100.0, 
573,573.0,Traditional,piece-info.cgi?id=847,72.0,../data/output/f42ebd97f1d6a00566e58b20a290a23ed91b8a7e.xml,Folk,False,A major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 24",4/4,[],,100.0, 
574,574.0,T. Turpin,piece-info.cgi?id=369,90.0,../data/output/81fa3f20fad6f67198d50a6d1ed8c321011fcf0e.xml,Jazz,False,F major,The St. Louis Rag,4/4,[],,96.0,1903
575,575.0,Traditional,piece-info.cgi?id=876,50.4,../data/output/dd9c55459870601a0441759019afa795b2da153f.xml,Folk,False,D major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 34",4/4,[],,100.0, 
576,576.0,T. Turpin,piece-info.cgi?id=443,191.66666666666669,../data/output/57dafc3919aa6c0dc8168ed688d0b19ef085dba5.xml,Jazz,False,C major,The Harlem Rag,4/4,[],,72.0,1899
577,577.0,G. Verdi,piece-info.cgi?id=1214,724.0,../data/output/813323e13fff19ec2ccb2c33451f2d1f6ce2e1dd.xml,Romantic,False,D major,La Traviata - N1 Introduzione,4/4,[],,60.0, 
578,578.0,G. Verdi,piece-info.cgi?id=1215,289.5,../data/output/eec7336c6d1eaffe8955e78b596c8e27cd748e30.xml,Romantic,False,B- major,La Traviata - N2 Brindisi,4/4,[],,60.0, 
579,579.0,G. Verdi,piece-info.cgi?id=1217,288.0,../data/output/25e901dc979115eb1095a71a5b30bfc303ff2443.xml,Romantic,False,A- major,La Traviata - N4 Streta dell'introduzione,4/4,[],,60.0, 
580,580.0,G. Verdi,piece-info.cgi?id=1401,364.0,../data/output/4b7e1511773a104ea48f4e12da07ae014d12b5dc.xml,Romantic,False,d minor,La Traviata - N8 Scena e duettino,4/4,[],,60.0, 
581,581.0,G. Verdi,piece-info.cgi?id=1511,168.0,../data/output/93c7eaafeafcc944ec6d1dcd59c40372aaac0430.xml,Romantic,False,C major,La Traviata - N10 Finale del Atto II,4/4,[],,60.0, 
582,582.0,G. Verdi,piece-info.cgi?id=1216,858.0,../data/output/ac3a2e54be9290d9ef2cc7428887f5f8e4976e82.xml,Romantic,False,E- major,La Traviata - N3 Valzer e duetto,4/4,[],,60.0, 
583,583.0,G. Verdi,piece-info.cgi?id=1218,573.5,../data/output/3c4c3bb36f2dab1d49f5922a52ed961d12fdd9a0.xml,Romantic,False,f minor,La Traviata - N5 Scena ed aria,4/4,[],,60.0, 
584,584.0,G. Verdi,piece-info.cgi?id=1399,651.0,../data/output/257a25441635a55a32e8ac03fd8d9bbf884f5d7d.xml,Romantic,False,C major,La Traviata - N6 Scena ed aria,4/4,[],,60.0, 
585,585.0,G. Verdi,piece-info.cgi?id=1402,687.0,../data/output/f88913d8e9047921d543773e297812f70331bb5f.xml,Romantic,False,B- major,La Traviata - N9 Scena ed aria,4/4,[],,60.0, 
586,586.0,G. Verdi,piece-info.cgi?id=1512,336.0,../data/output/714b7d1375dffddcb92000da86166e76250de98a.xml,Romantic,False,E major,La Traviata - N11 Coro di zingari,4/4,[],,60.0, 
587,587.0,G. Verdi,piece-info.cgi?id=1513,346.5,../data/output/a6fccf48f6ecf540ef3ef525db199d560e9c35e8.xml,Romantic,False,g minor,La Traviata - N12 Coro di mattadori spagnuoli,4/4,[],,60.0, 
588,588.0,G. Verdi,piece-info.cgi?id=1400,1132.0,../data/output/3caf2931ad02293d3d17a432409f011f4ecf0ec6.xml,Romantic,False,B- major,La Traviata - N7 Scena e duetto,4/4,[],,60.0, 
589,589.0,G. Verdi,piece-info.cgi?id=1517,163.99375,../data/output/a792dd748e2bde8c0fe3e58a802b1d0c1fe1a5ad.xml,Romantic,False,D major,La Traviata - N16 Coro baccanale,4/4,[],,60.0, 
590,590.0,J. Wanhal,piece-info.cgi?id=192,62.22222222222222,../data/output/537acf88c490533a476940b1a8c110d139b84ea0.xml,Classical,False,F major,Rondo,4/4,[],,108.0,18th Century
591,591.0,G. Verdi,piece-info.cgi?id=1213,196.0,../data/output/4cbd6dab362a058baacd92d7979f005118fc5e6e.xml,Romantic,False,E major,La Traviata - Preludio,4/4,[],,60.0, 
592,592.0,G. Verdi,piece-info.cgi?id=1515,123.0,../data/output/7a9aa35fe7b39a49e004fa6ce28c9c0d1fb176dd.xml,Romantic,False,E- major,La Traviata - N14 Largo del Finale II,4/4,[],,120.0, 
593,593.0,G. Verdi,piece-info.cgi?id=1516,542.0,../data/output/1d56c7637934086a90a434ebd725542566c48d9a.xml,Romantic,False,a minor,La Traviata - N15 Scena ed Aria,4/4,[],,60.0, 
594,594.0,G. Verdi,piece-info.cgi?id=1519,476.0,../data/output/77cc237ba466ab1a0b81b1f74a78db7f6d24d80e.xml,Romantic,False,c# minor,La Traviata - N18 Scena finale,4/4,[],,60.0, 
595,595.0,G. Verdi,piece-info.cgi?id=1518,999.0,../data/output/98cf59b139e76bf1201eeaece9b365484729c0a2.xml,Romantic,False,C major,La Traviata - N17 Scena e duetto,4/4,[],,60.0, 
596,596.0,Yaniewicz,piece-info.cgi?id=681,66.97674418604653,../data/output/14f7c194f6ebe5dc7cb72786d32ab61a8c8c72fe.xml,Popular / Dance,False,C major,Les Lanciers,4/4,[],,86.0,c1860
597,597.0,G. Verdi,piece-info.cgi?id=1514,1122.0,../data/output/0ec9be6f19d631bc8b571e490bf2857d5198a8a8.xml,Romantic,False,f minor,La Traviata - N13 Seguito del Finale II,4/4,[],,60.0, 
598,598.0,,http://kern.ccarh.org/cgi-bin/ksdata?location=users/cutler/tmte/ch24&file=N6e.krn&format=info,20.0,../data/output/859c17427b612d62aac51ab14ad809c7ff62d722.xml,,False,a minor,"N6e. Chopin, Mazurka, op. 41 no. 2, mm. 1-8",4/4,[],,72.0,
599,599.0,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka63-3.krn&format=info,115.5,../data/output/c05aff259adc395acca7cb42cff8b941f63dfb0a.xml,,False,c# minor,"Mazurka in C-sharp Minor, Op. 63, No. 3",4/4,[],,120.0,1846
600,600.0,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f24.krn&l=musedata/bach/keyboard/wtc&format=info,,../data/output/cd1f471606732412448ecafc853a2b68da0c95f8.xml,Baroque,True,,Fugue,,,,,1742
601,601.0,"Mozart, Wolfgang Amadeus",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata03-1.krn&l=users/craig/classical/mozart/piano/sonata&format=info,178.79999999999995,../data/output/fa8b6eb1aa5e7a31156d2e9fcf47218dc699e0eb.xml,,False,B- major,Piano Sonata No. 3 in B-flat major,4/4,[],,100.0,1774
602,602.0,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f23.krn&l=musedata/bach/keyboard/wtc&format=info,215.17241379310346,../data/output/5e5c35310383699098841f2a7760a6f6e0a09a36.xml,Baroque,False,g# minor,Fugue,4/4,[],,116.0,1742
603,603.0,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p24.krn&l=musedata/bach/keyboard/wtc&format=info,132.0,../data/output/7d0d99d532e9c92a6e5ee054bddf8a4cc6a22a1c.xml,Baroque,False,b minor,Prelude,4/4,[],,120.0,1742
604,604.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op8&file=etude8-06.krn&format=info,132.95454545454544,../data/output/1c0632def24a9a4ca9951f2e5734cdfe9ec19748.xml,,False,A major,"Etude, Op. 8, No. 6",4/4,[],,88.0,1894
605,605.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op8&file=etude8-09.krn&format=info,187.27272727272728,../data/output/d079c75d77bee7c389403acfe4982c9ed29b7b39.xml,,False,g# minor,"Etude, Op. 8, No. 9",4/4,[],,132.0,1894
606,606.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op8&file=etude8-04.krn&format=info,59.99875,../data/output/3ec2303aa4f57168a42a2cc5f7976c214f5e7a8d.xml,,False,B major,"Etude, Op. 8, No. 4",4/4,[],,100.0,1894
607,607.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op59&file=prelude59-2.krn&format=info,93.0,../data/output/801935d5f0117f3280463da1201d2393d05d5224.xml,,False,F major,"Prelude Op. 59, No. 2",4/4,[],,120.0,1910
608,608.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op65&file=etude65-2.krn&format=info,117.0,../data/output/e18e2d04b6743704506aa12e12a8b720efbc928b.xml,,False,d minor,"Etude Op. 65, No. 2",4/4,[],,80.0,1911-1912
609,609.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op8&file=etude8-03.krn&format=info,79.56521739130434,../data/output/140913fd57de6178f4a17c4c44284063291e531e.xml,,False,b minor,"Etude, Op. 8, No. 3",4/4,[],,184.0,1894
610,610.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op65&file=etude65-3.krn&format=info,103.50826289963965,../data/output/f38d20c4731a1256b9d3cb4f4b62eb0f8ace6899.xml,,False,d minor,"Etude Op. 65, No. 3",4/4,[],,144.0,1911-1912
611,611.0,"Grieg, Edvard",http://kern.humdrum.org/cgi-bin/ksdata?file=op07-1.krn&l=users/craig/classical/grieg/op07&format=info,274.90909090909093,../data/output/27c5556cf82b3420c9bd407dcbd8dbcf544f1470.xml,,False,e minor,Sonata in E minor,4/4,[],,110.0,1865-1867
612,612.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=something.krn&l=users/craig/ragtime/joplin&format=info,177.6,../data/output/3960ff21bfe3c756479fa129d8215dbbf79a90cf.xml,,False,F major,Something Doing,4/4,[],,100.0,1903
613,613.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=school.krn&l=users/craig/ragtime/joplin&format=info,76.8,../data/output/2f34b65c9eb72f53255ea2ef32c00be000fa38a8.xml,,False,C major,School of Ragtime,4/4,[],,100.0,1906
614,614.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=peacherine.krn&l=users/craig/ragtime/joplin&format=info,177.6,../data/output/735ff3ba789ceae5963cfa80fc5965fa99b77228.xml,,False,E- major,Peacherine Rag,4/4,[],,100.0,1901
615,615.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=felicity.krn&l=users/craig/ragtime/joplin&format=info,163.2,../data/output/d1dc7aa49170c759af9755b3ec3e8d27935ad261.xml,,False,C major,Felicity Rag,4/4,[],,100.0,1911
616,616.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=eugenia.krn&l=users/craig/ragtime/joplin&format=info,218.66666666666663,../data/output/3cfe2a91a647b53d39c76a193e172b5d482c57f6.xml,,False,B- major,Eugenia,4/4,[],,90.0,1905
617,617.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=elite.krn&l=users/craig/ragtime/joplin&format=info,177.6,../data/output/1c6fb481ba3a7cec8ba5194430c2bd3f68666061.xml,,False,F major,Elite Syncopations Rag,4/4,[],,100.0,1902
618,618.0,"Joplin, Scott",http://kern.humdrum.org/cgi-bin/ksdata?file=winners.krn&l=users/craig/ragtime/joplin&format=info,202.66666666666663,../data/output/f0578ed52b12d26588cfdfcec6e166925bcb3952.xml,,False,A- major,Eugenia,4/4,[],,90.0,1901
619,619.0,"Scarlatti, Domenico",http://kern.humdrum.org/cgi-bin/ksdata?file=L166K085.krn&l=users/craig/classical/scarlatti/longo&format=info,188.57142857142856,../data/output/9fa36529f99c7700aaa454ecb0bf020d87c871c3.xml,,False,C major,"Sonata in F Major, K.85, L.166",4/4,[],,126.0,
620,620.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op2&file=etude2-1.krn&format=info,88.04347826086956,../data/output/bd5b0d48c4f11614d12af67eb5d03d964070845e.xml,,False,c# minor,"Etude Op. 2, No. 1",4/4,[],,92.0,1887
621,621.0,"Scriabin, Alexander",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/scriabin/op11&file=op11n4.krn&format=info,120.0,../data/output/9f900dd904c27e2c0864b028071015cb4d967d4f.xml,,False,e minor,Prelude No. 4,4/4,[],,72.0,1888
622,622.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata31-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,495.6818181818181,../data/output/42743af2d771c2a575f5826269d1a496bc609d51.xml,,False,A- major,Piano Sonata no. 31 in A-flat major,4/4,[],,60.0,1821-1822
623,623.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata30-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,570.3571428571429,../data/output/0d9916968ec128fdf3511b5997bedd6930fba2d9.xml,,False,E major,"Piano Sonata no. 30, mvmt. 2",4/4,[],,84.0,1820
624,624.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata32-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,768.75,../data/output/9d92bbe6f90cad46c7e26970b486ca06000bcd27.xml,,False,C major,Piano Sonata no. 32 in C minor,4/4,[],,40.0,1821-1822
625,625.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata31-1.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,290.0,../data/output/0139df068310e5a9b2863c8a15734f34299acae3.xml,,False,A- major,Piano Sonata no. 31 in A-flat major,4/4,[],,72.0,1821-1822
626,626.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata29-4.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,621.0,../data/output/4bb6d0d7bcb7eb23626525c822c32807fb4a984b.xml,,False,B- major,"Piano Sonata no. 29 in B-flat major (""Hammerklavier"")",4/4,[],,120.0,
627,627.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata28-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,73.00625,../data/output/cefc9a0ed67ed971de9b34ff9d085a1650fa5b5c.xml,,False,a minor,Piano Sonata no. 28 in A major,4/4,[],,60.0,
628,628.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata28-1.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,158.27586206896552,../data/output/ff158d506eb377c8d71f09eb49b04d2355ef04ca.xml,,False,A major,Piano Sonata no. 28 in A major,4/4,[],,116.0,
629,629.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata29-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,731.7391304347825,../data/output/8ef7d40a33df9e32cca5008001ed7205a6f76e35.xml,,False,f# minor,"Piano Sonata no. 29 in B-flat major (""Hammerklavier"")",4/4,[],,46.0,
630,630.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata28-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,298.50078125,../data/output/1e52e2cf2328fccd60dbbbd9fa6cfb3303c63970.xml,,True,F major,Piano Sonata no. 28 in A major,4/4,[],,160.0,
631,631.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata26-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,93.33333333333334,../data/output/433fe7b1552a585b35db68857e3f0fd48b4b0b6f.xml,,False,c minor,"Piano Sonata no. 26 in E-flat major (""Les Adieux"")",4/4,[],,54.0,1809-1810
632,632.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata27-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,316.3636363636363,../data/output/da8bb068177c33857deffa4ea3f68b53d0bdd9f2.xml,,False,E major,Piano Sonata no. 27 in E minor,4/4,[],,110.0,1814
633,633.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata18-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,175.5,../data/output/8cbe8f5a9bffa8ebe83519895a0aa056f8ffd280.xml,,False,E- major,"Piano Sonata no. 18 in E-flat major (""The Hunt"")",4/4,[],,120.0,1794-1795
634,634.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata19-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,213.91304347826087,../data/output/9add28398bcc3e39fe4add22c1a63ba2238950d9.xml,,False,G major,Piano Sonata No. 19 in G minor,4/4,[],,138.0,~1797
635,635.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata19-1.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,204.28571428571428,../data/output/4a10362606305fda530c7a5532ff21bb2500ec72.xml,,False,g minor,Piano Sonata No. 19 in G minor,4/4,[],,84.0,~1797
636,636.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata17-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,309.0,../data/output/4b2cb278fc2090f1a0e298b949c345e40e735e13.xml,,False,B- major,"Piano Sonata no. 17 in D minor (""Tempest"")",4/4,[],,60.0,
637,637.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata17-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,382.5,../data/output/3c87efee3d5c5b04265de8a2a6b4da1844a8c929.xml,,False,d minor,"Piano Sonata no. 17 in D minor (""Tempest"")",4/4,[],,116.0,
638,638.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata16-2.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,510.0,../data/output/9fc7637f1213536b3420028946876fd66bde56b3.xml,,False,C major,Piano Sonata no. 16 in G major,4/4,[],,63.0,
639,639.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata13-4.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,282.20833333333337,../data/output/3fb60da469e4c0987203535857018a91f741cba7.xml,,False,E- major,"Piano Sonata no. 13 in E-flat major (""Quasi una fantasia"")",4/4,[],,144.0,
640,640.0,"Beethoven, Ludwig van",http://kern.humdrum.org/cgi-bin/ksdata?file=sonata12-3.krn&l=users/craig/classical/beethoven/piano/sonata&format=info,383.07692307692304,../data/output/ce26ffb00dfabead0dd440a4097ac90799622a42.xml,,False,g# minor,"Piano Sonata no. 12 in A-flat major (""Funeral March"")",4/4,[],,52.0,
